student_id,name,department,age,exam_score,attendance_percent,assignment_score
1893,David Brown,Information Technology,18,57,63,63
1894,Steve Miller,Data Science,22,67,90,76
1895,Julia Williams,Computer Science,20,89,91,86
1896,Paula Martinez,Information Technology,19,71,78,98
1897,Steve Smith,Mechanical,18,94,74,53
1898,Charlie Brown,Electronics,21,66,76,52
1899,Paula Martinez,Mechanical,19,90,72,67
1900,Alice Anderson,Information Technology,25,78,81,55
1901,Eva Miller,Mechanical,24,70,80,76
1902,Eva Anderson,Mechanical,21,52,60,52
1903,Ivan Miller,Information Technology,18,100,75,55
1904,Frank Smith,Civil,19,59,70,57
1905,Kevin Davis,Computer Science,22,94,85,54
1906,Helen Davis,Civil,25,72,90,98
1907,Laura Davis,Civil,23,93,71,94
1908,Frank Martinez,Civil,21,99,96,73
1909,Grace Martinez,Computer Science,23,72,68,90
1910,Laura Martinez,Mechanical,19,52,100,95
1911,Grace Johnson,Computer Science,25,100,84,67
1912,Steve Brown,Electronics,25,81,80,59
1913,Eva Miller,Data Science,21,91,65,93
1914,Charlie Taylor,Electronics,18,64,63,62
1915,Paula Miller,Computer Science,21,98,83,50
1916,Laura Johnson,Data Science,19,76,64,79
1917,Eva Williams,Mechanical,18,65,76,88
1918,Steve Taylor,Computer Science,21,71,84,66
1919,David Anderson,Mechanical,25,58,65,50
1920,Quentin Brown,Data Science,19,95,61,71
1921,Tina Davis,Information Technology,22,74,91,69
1922,Charlie Brown,Civil,22,91,69,50
1923,Ivan Miller,Data Science,22,93,73,58
1924,Paula Davis,Civil,22,66,81,69
1925,Charlie Johnson,Mechanical,18,58,61,59
1926,Charlie Miller,Data Science,23,86,82,82
1927,Helen Martinez,Information Technology,24,87,68,100
1928,Charlie Williams,Computer Science,24,59,88,65
1929,Michael Johnson,Civil,25,64,96,76
1930,Bob Miller,Computer Science,23,95,87,90
1931,David Smith,Computer Science,23,68,64,93
1932,Helen Martinez,Information Technology,22,90,83,96
1933,David Garcia,Data Science,22,95,67,52
1934,Julia Smith,Mechanical,20,90,62,51
1935,Steve Martinez,Mechanical,23,86,70,58
1936,Helen Miller,Mechanical,22,54,100,87
1937,Laura Taylor,Computer Science,18,55,72,91
1938,Rachel Johnson,Civil,20,100,97,73
1939,Tina Johnson,Mechanical,22,78,75,100
1940,Quentin Smith,Computer Science,23,92,64,53
1941,Bob Martinez,Electronics,23,69,83,64
1942,Kevin Garcia,Data Science,23,60,92,60
1943,Nina Williams,Computer Science,22,54,91,65
1944,Rachel Johnson,Data Science,24,62,71,63
1945,Steve Miller,Electronics,22,74,74,94
1946,Kevin Taylor,Data Science,20,78,66,95
1947,Alice Taylor,Information Technology,18,58,70,82
1948,Nina Johnson,Electronics,20,55,94,64
1949,Michael Taylor,Computer Science,19,70,73,57
1950,Helen Garcia,Data Science,24,55,89,90
1951,Paula Taylor,Computer Science,19,59,89,91
1952,Charlie Garcia,Electronics,23,93,86,69
1953,Quentin Anderson,Civil,19,70,78,51
1954,Rachel Martinez,Data Science,18,91,67,83
1955,Ivan Anderson,Information Technology,25,85,93,88
1956,Michael Garcia,Computer Science,23,55,87,80
1957,Paula Martinez,Civil,21,64,99,96
1958,Tina Johnson,Electronics,18,63,68,98
1959,Julia Smith,Information Technology,23,92,73,92
1960,Helen Taylor,Civil,24,82,89,58
1961,Alice Smith,Computer Science,24,51,92,74
1962,Bob Williams,Computer Science,25,58,78,100
1963,Bob Taylor,Civil,24,85,98,83
1964,Paula Johnson,Computer Science,21,61,67,100
1965,Tina Garcia,Mechanical,21,73,88,81
1966,Nina Anderson,Electronics,24,76,68,52
1967,Nina Taylor,Mechanical,23,97,79,53
1968,Alice Johnson,Data Science,25,91,98,64
1969,Rachel Anderson,Civil,23,66,89,51
1970,Laura Brown,Mechanical,24,98,69,92
1971,Frank Anderson,Computer Science,25,96,66,66
1972,Kevin Smith,Information Technology,24,93,60,89
1973,Oscar Brown,Computer Science,21,92,87,80
1974,Bob Williams,Civil,21,72,91,74
1975,Tina Taylor,Civil,19,97,83,78
1976,Bob Taylor,Electronics,24,68,95,87
1977,Laura Smith,Information Technology,24,54,73,86
1978,Grace Miller,Computer Science,23,100,80,93
1979,David Davis,Computer Science,21,90,65,55
1980,Charlie Anderson,Data Science,23,99,83,62
1981,Paula Anderson,Information Technology,21,63,91,92
1982,Rachel Johnson,Civil,21,58,94,51
1983,Frank Williams,Computer Science,24,78,74,53
1984,David Johnson,Information Technology,23,54,89,75
1985,Laura Miller,Mechanical,23,90,76,54
1986,Grace Smith,Electronics,22,83,69,75
1987,David Martinez,Civil,24,88,72,98
1988,Julia Miller,Data Science,21,73,65,59
1989,Nina Martinez,Computer Science,20,86,89,93
1990,Laura Smith,Information Technology,20,77,97,84
1991,Frank Williams,Electronics,21,84,79,100
1992,Paula Anderson,Data Science,20,51,99,72
1993,Michael Johnson,Mechanical,23,61,95,100
1994,David Davis,Civil,25,73,93,77
1995,Michael Anderson,Electronics,19,83,84,92
1996,David Garcia,Computer Science,19,57,71,70
1997,Tina Garcia,Information Technology,18,91,86,51
1998,Michael Williams,Electronics,22,54,94,86
1999,Frank Davis,Information Technology,22,51,87,91
2000,Michael Taylor,Electronics,19,52,95,69
2001,Ivan Martinez,Data Science,18,64,92,85
2002,Helen Anderson,Mechanical,22,59,67,70
2003,Rachel Martinez,Electronics,23,97,68,94
2004,David Brown,Data Science,19,53,80,86
2005,Frank Davis,Electronics,18,96,73,75
2006,Rachel Davis,Mechanical,21,73,68,71
2007,Tina Brown,Electronics,18,59,82,66
2008,David Martinez,Data Science,19,83,73,82
2009,Charlie Davis,Electronics,25,76,60,50
2010,Quentin Williams,Data Science,24,78,70,84
2011,Eva Johnson,Computer Science,20,100,99,64
2012,Quentin Smith,Data Science,18,73,98,55
2013,Rachel Anderson,Data Science,23,51,79,52
2014,Rachel Garcia,Electronics,24,77,68,76
2015,Alice Martinez,Civil,22,54,79,57
2016,Frank Anderson,Information Technology,19,78,80,60
2017,Michael Johnson,Computer Science,22,65,98,68
2018,Frank Smith,Computer Science,18,57,90,78
2019,Frank Davis,Data Science,23,54,79,53
2020,Alice Miller,Computer Science,25,79,71,96
2021,David Martinez,Information Technology,20,58,95,81
2022,Eva Williams,Civil,21,77,95,84
2023,Julia Martinez,Information Technology,21,83,70,92
2024,Nina Williams,Electronics,21,90,90,88
2025,Tina Williams,Information Technology,21,68,61,88
2026,Charlie Williams,Computer Science,23,57,64,66
2027,Alice Smith,Data Science,24,74,81,84
2028,Oscar Brown,Information Technology,19,84,87,73
2029,Laura Taylor,Civil,24,66,67,73
2030,Bob Davis,Civil,20,54,80,67
2031,Laura Smith,Electronics,25,60,91,70
2032,Grace Smith,Electronics,19,52,83,52
2033,Nina Davis,Electronics,21,68,80,86
2034,Michael Miller,Information Technology,19,96,66,76
2035,Tina Williams,Computer Science,18,98,71,98
2036,Quentin Brown,Mechanical,22,64,68,82
2037,Alice Taylor,Information Technology,21,62,76,80
2038,Alice Johnson,Electronics,18,87,79,98
2039,Rachel Williams,Data Science,25,94,76,68
2040,Rachel Miller,Information Technology,22,82,88,76
2041,Helen Miller,Mechanical,20,75,74,74
2042,Bob Garcia,Information Technology,22,90,80,50
2043,Steve Miller,Information Technology,20,89,84,50
2044,Charlie Davis,Computer Science,19,92,66,50
2045,Nina Davis,Mechanical,23,63,79,63
2046,Oscar Miller,Electronics,23,84,96,93
2047,Bob Miller,Mechanical,18,84,68,97
2048,Laura Taylor,Data Science,24,51,79,82
2049,Alice Williams,Data Science,25,71,95,78
2050,Laura Davis,Computer Science,19,70,62,99
2051,Helen Garcia,Civil,18,90,93,100
2052,Julia Brown,Information Technology,18,99,71,50
2053,Nina Johnson,Data Science,20,51,96,78
2054,Frank Smith,Civil,19,62,88,91
2055,Julia Johnson,Civil,22,70,81,61
2056,Tina Smith,Civil,23,55,84,51
2057,Rachel Anderson,Civil,22,98,72,54
2058,Kevin Williams,Information Technology,18,70,61,69
2059,David Williams,Civil,25,85,76,52
2060,Julia Williams,Mechanical,25,61,96,53
2061,Eva Brown,Civil,18,63,92,64
2062,Laura Brown,Civil,22,67,83,71
2063,Michael Garcia,Civil,19,92,92,52
2064,Laura Johnson,Computer Science,18,100,75,100
2065,Charlie Williams,Mechanical,22,69,79,68
2066,Steve Taylor,Computer Science,19,82,87,75
2067,Steve Martinez,Information Technology,19,76,63,57
2068,Julia Smith,Data Science,21,61,60,98
2069,Ivan Taylor,Mechanical,25,65,62,60
2070,Paula Miller,Computer Science,25,88,95,69
2071,Steve Anderson,Mechanical,19,81,78,57
2072,Tina Miller,Data Science,19,69,69,80
2073,Rachel Miller,Information Technology,23,97,63,58
2074,Tina Brown,Data Science,21,95,82,69
2075,Bob Anderson,Electronics,23,71,65,50
2076,Ivan Johnson,Computer Science,18,59,66,54
2077,Grace Smith,Data Science,20,97,68,95
2078,Julia Anderson,Civil,19,65,66,85
2079,Michael Garcia,Electronics,23,51,93,96
2080,Michael Williams,Electronics,18,56,88,69
2081,Quentin Taylor,Information Technology,22,99,96,64
2082,Grace Johnson,Civil,20,67,100,83
2083,Eva Johnson,Electronics,23,73,66,76
2084,Ivan Anderson,Computer Science,20,91,66,94
2085,Rachel Davis,Computer Science,24,51,79,96
2086,Ivan Brown,Computer Science,20,83,68,72
2087,Alice Taylor,Data Science,18,79,97,60
2088,Bob Martinez,Civil,24,79,69,92
2089,Tina Johnson,Information Technology,21,99,81,66
2090,Steve Miller,Mechanical,24,94,91,74
2091,Steve Smith,Computer Science,19,51,88,100
2092,Bob Anderson,Information Technology,25,98,72,82
2093,Helen Johnson,Data Science,23,97,78,84
2094,Laura Garcia,Electronics,20,99,62,65
2095,Helen Taylor,Civil,20,95,98,92
2096,Nina Williams,Information Technology,20,72,85,94
2097,Michael Garcia,Data Science,19,93,76,57
2098,Michael Davis,Electronics,19,96,65,96
2099,Nina Brown,Electronics,24,98,98,59
2100,Charlie Taylor,Information Technology,23,55,62,51
2101,Michael Martinez,Computer Science,24,74,67,60
2102,Alice Brown,Civil,23,90,73,64
2103,Julia Garcia,Computer Science,25,76,77,70
2104,Alice Brown,Information Technology,18,64,97,89
2105,Charlie Anderson,Data Science,19,88,68,95
2106,Quentin Smith,Information Technology,19,88,70,81
2107,Laura Garcia,Electronics,18,54,80,73
2108,Michael Anderson,Electronics,19,90,84,54
2109,Oscar Anderson,Mechanical,21,95,92,51
2110,Michael Miller,Computer Science,21,59,88,90
2111,Alice Miller,Information Technology,18,66,82,66
2112,Helen Garcia,Computer Science,22,54,64,80
2113,Alice Miller,Computer Science,22,79,82,96
2114,Alice Miller,Computer Science,18,88,84,67
2115,Tina Williams,Electronics,25,77,67,54
2116,Michael Garcia,Data Science,24,57,99,68
2117,Kevin Davis,Civil,23,56,90,84
2118,Kevin Taylor,Mechanical,25,52,61,74
2119,Steve Davis,Mechanical,23,95,99,51
2120,Quentin Davis,Data Science,21,76,73,51
2121,Julia Davis,Data Science,25,74,83,99
2122,Frank Martinez,Data Science,22,86,65,80
2123,Rachel Taylor,Civil,23,99,67,67
2124,Oscar Martinez,Data Science,18,80,61,96
2125,Kevin Johnson,Computer Science,20,88,96,99
2126,Grace Garcia,Computer Science,18,97,88,100
2127,Quentin Anderson,Mechanical,25,90,94,63
2128,Oscar Smith,Data Science,23,75,60,61
2129,Tina Martinez,Mechanical,18,80,68,70
2130,Eva Johnson,Mechanical,22,71,87,65
2131,Kevin Miller,Civil,20,56,69,62
2132,Nina Brown,Computer Science,20,79,94,58
2133,Michael Miller,Civil,25,84,100,60
2134,Steve Smith,Mechanical,25,89,81,56
2135,Quentin Williams,Data Science,25,72,66,94
2136,Frank Smith,Information Technology,23,86,62,69
2137,Julia Anderson,Computer Science,24,77,64,60
2138,David Davis,Data Science,19,84,88,75
2139,Julia Miller,Electronics,22,96,65,83
2140,Rachel Brown,Computer Science,24,60,84,79
2141,Bob Smith,Data Science,24,77,93,51
2142,Bob Smith,Computer Science,18,80,98,61
2143,Kevin Johnson,Civil,19,100,98,88
2144,Kevin Miller,Electronics,22,65,74,62
2145,Kevin Johnson,Civil,18,99,85,72
2146,Frank Davis,Information Technology,18,78,71,60
2147,Michael Smith,Data Science,21,97,76,77
2148,Eva Martinez,Mechanical,18,92,79,54
2149,Michael Williams,Data Science,21,92,82,75
2150,Kevin Taylor,Information Technology,22,83,86,76
2151,Rachel Garcia,Computer Science,21,74,82,75
2152,Steve Brown,Civil,20,96,92,51
2153,Nina Martinez,Information Technology,23,87,83,60
2154,Eva Taylor,Electronics,21,80,93,76
2155,Tina Anderson,Civil,24,73,89,86
2156,Paula Taylor,Mechanical,19,80,73,86
2157,Ivan Miller,Mechanical,24,82,93,50
2158,Oscar Miller,Computer Science,24,70,64,90
2159,Oscar Williams,Civil,25,85,77,96
2160,Nina Brown,Mechanical,23,55,100,85
2161,Paula Garcia,Computer Science,23,60,68,62
2162,David Anderson,Data Science,24,91,66,88
2163,Paula Johnson,Civil,22,50,79,79
2164,Julia Johnson,Data Science,20,70,75,64
2165,Helen Taylor,Data Science,21,95,97,73
2166,Frank Smith,Civil,20,64,100,65
2167,Charlie Smith,Civil,20,76,76,51
2168,Eva Johnson,Computer Science,18,50,65,78
2169,Tina Anderson,Electronics,25,87,60,57
2170,Michael Garcia,Information Technology,24,93,92,97
2171,Michael Brown,Computer Science,22,93,91,82
2172,Laura Davis,Mechanical,23,90,63,83
2173,Michael Miller,Data Science,19,53,96,100
2174,Ivan Davis,Civil,22,61,61,81
2175,Laura Taylor,Information Technology,20,71,78,87
2176,Nina Brown,Computer Science,18,92,95,89
2177,Julia Brown,Computer Science,24,55,93,85
2178,Kevin Miller,Information Technology,24,71,84,66
2179,Alice Johnson,Civil,23,73,64,99
2180,Kevin Miller,Civil,21,63,64,61
2181,Tina Williams,Civil,23,59,76,84
2182,Bob Johnson,Electronics,19,69,69,98
2183,Helen Martinez,Information Technology,25,66,82,54
2184,Bob Davis,Mechanical,21,86,73,54
2185,Grace Williams,Electronics,22,62,62,73
2186,Oscar Miller,Data Science,22,55,69,94
2187,Eva Anderson,Civil,21,68,70,62
2188,Eva Brown,Mechanical,18,65,83,90
2189,Frank Martinez,Computer Science,24,75,73,73
2190,Laura Brown,Information Technology,22,55,61,79
2191,Ivan Miller,Information Technology,20,54,69,77
2192,Rachel Miller,Electronics,24,100,83,50
2193,Julia Davis,Mechanical,20,98,64,59
2194,Quentin Johnson,Information Technology,21,52,93,86
2195,Paula Williams,Information Technology,24,74,94,69
2196,Ivan Williams,Mechanical,22,96,89,100
2197,Paula Brown,Electronics,23,53,98,67
2198,Laura Davis,Civil,19,80,83,82
2199,Charlie Brown,Computer Science,22,62,87,52
2200,Steve Garcia,Mechanical,23,89,61,83
2201,Laura Garcia,Civil,23,71,87,92
2202,Alice Smith,Computer Science,23,71,87,65
2203,Frank Davis,Mechanical,21,99,61,98
2204,Rachel Smith,Data Science,21,52,94,83
2205,Laura Johnson,Data Science,25,54,95,95
2206,Tina Anderson,Information Technology,20,54,93,73
2207,Eva Johnson,Mechanical,23,79,97,53
2208,Nina Williams,Electronics,20,80,70,54
2209,Kevin Garcia,Computer Science,18,81,84,90
2210,Quentin Johnson,Electronics,22,84,98,90
2211,Frank Anderson,Mechanical,24,99,98,73
2212,Kevin Anderson,Civil,21,96,71,83
2213,Rachel Anderson,Civil,25,87,68,88
2214,Paula Davis,Computer Science,18,75,86,63
2215,Nina Anderson,Electronics,24,71,83,86
2216,Michael Miller,Information Technology,19,95,78,52
2217,Paula Garcia,Mechanical,25,81,94,100
2218,Oscar Williams,Civil,18,93,69,50
2219,Eva Johnson,Data Science,24,67,69,80
2220,Frank Taylor,Information Technology,20,70,72,84
2221,Tina Taylor,Computer Science,22,78,67,63
2222,Kevin Johnson,Civil,25,81,100,54
2223,Eva Miller,Computer Science,22,83,83,70
2224,Ivan Taylor,Civil,19,50,85,87
2225,Bob Miller,Information Technology,20,54,73,76
2226,Steve Martinez,Electronics,21,74,100,65
2227,Quentin Johnson,Computer Science,22,50,73,93
2228,Paula Brown,Mechanical,23,81,98,54
2229,Alice Anderson,Civil,25,73,91,86
2230,Rachel Martinez,Information Technology,22,87,82,70
2231,Oscar Martinez,Mechanical,20,96,60,90
2232,Grace Martinez,Computer Science,24,57,61,90
2233,Paula Garcia,Computer Science,22,68,72,59
2234,Michael Martinez,Electronics,18,95,90,89
2235,Nina Taylor,Data Science,24,67,89,94
2236,Helen Anderson,Information Technology,19,76,68,75
2237,Tina Anderson,Mechanical,24,74,74,75
2238,Rachel Martinez,Civil,19,77,61,77
2239,Tina Anderson,Mechanical,24,66,92,70
2240,Rachel Taylor,Civil,25,97,97,80
2241,Grace Smith,Mechanical,24,70,68,97
2242,Helen Brown,Computer Science,23,57,67,62
2243,Julia Williams,Computer Science,25,68,92,68
2244,Julia Anderson,Information Technology,20,69,76,60
2245,Paula Davis,Computer Science,22,83,76,83
2246,Grace Anderson,Data Science,18,67,75,51
2247,Frank Smith,Computer Science,20,82,67,98
2248,Helen Johnson,Electronics,19,55,86,98
2249,Alice Martinez,Information Technology,24,99,89,84
2250,Michael Davis,Mechanical,25,100,74,55
2251,Michael Johnson,Civil,25,68,94,94
2252,David Anderson,Computer Science,25,54,66,54
2253,Helen Brown,Data Science,20,81,68,89
2254,Ivan Taylor,Data Science,20,99,100,95
2255,Paula Davis,Data Science,18,78,87,63
2256,Charlie Brown,Information Technology,20,67,63,69
2257,Tina Martinez,Civil,25,89,85,71
2258,Steve Anderson,Information Technology,22,84,73,82
2259,Julia Miller,Data Science,25,51,60,82
2260,Charlie Smith,Information Technology,23,75,65,59
2261,Frank Williams,Civil,18,91,71,72
2262,Oscar Johnson,Electronics,18,96,60,63
2263,Alice Williams,Data Science,22,64,82,70
2264,Ivan Martinez,Information Technology,25,57,71,68
2265,Bob Williams,Data Science,18,57,73,98
2266,Oscar Williams,Electronics,21,77,99,81
2267,Rachel Williams,Information Technology,18,56,81,93
2268,Helen Miller,Data Science,18,91,93,71
2269,Tina Johnson,Civil,21,91,85,96
2270,Oscar Garcia,Data Science,23,86,69,71
2271,Julia Johnson,Electronics,21,50,68,70
2272,Charlie Garcia,Electronics,25,94,66,97
2273,Helen Anderson,Information Technology,25,63,69,86
2274,Paula Garcia,Civil,19,71,69,97
2275,Laura Garcia,Information Technology,24,71,94,58
2276,Alice Garcia,Information Technology,24,75,97,56
2277,Nina Johnson,Mechanical,22,69,89,56
2278,Steve Brown,Electronics,24,67,75,68
2279,Kevin Garcia,Mechanical,24,91,98,90
2280,David Johnson,Computer Science,24,57,88,74
2281,Nina Miller,Civil,24,93,89,74
2282,Kevin Williams,Electronics,21,51,74,94
2283,Grace Williams,Data Science,23,58,89,93
2284,Helen Johnson,Civil,19,51,88,86
2285,Laura Smith,Civil,21,89,65,86
2286,Oscar Smith,Electronics,23,68,72,92
2287,Ivan Martinez,Computer Science,25,52,90,84
2288,David Martinez,Civil,19,98,98,75
2289,Charlie Martinez,Mechanical,18,55,82,73
2290,David Davis,Mechanical,20,52,75,61
2291,Michael Garcia,Civil,18,66,89,76
2292,Ivan Taylor,Mechanical,20,88,68,82
2293,David Williams,Computer Science,19,60,100,84
2294,Julia Martinez,Computer Science,21,96,60,94
2295,Quentin Smith,Electronics,25,52,67,90
2296,Eva Brown,Mechanical,25,80,83,98
2297,Helen Anderson,Electronics,20,61,60,92
2298,Julia Martinez,Information Technology,25,98,83,77
2299,Laura Davis,Civil,22,80,89,87
2300,Tina Williams,Civil,24,100,95,81
2301,Oscar Martinez,Mechanical,23,59,88,55
2302,Frank Davis,Information Technology,19,74,99,79
2303,Bob Anderson,Computer Science,18,73,86,85
2304,Oscar Brown,Data Science,21,66,65,55
2305,Nina Davis,Data Science,23,81,94,98
2306,Michael Smith,Computer Science,25,50,86,81
2307,Kevin Johnson,Electronics,23,53,100,71
2308,Grace Miller,Information Technology,21,78,77,55
2309,Oscar Garcia,Electronics,23,94,95,100
2310,Rachel Williams,Data Science,24,58,98,65
2311,Alice Taylor,Civil,24,66,82,51
2312,Laura Davis,Electronics,25,71,68,98
2313,Helen Taylor,Mechanical,24,83,86,73
2314,Charlie Williams,Data Science,22,90,75,81
2315,Steve Johnson,Data Science,23,97,74,91
2316,Michael Taylor,Electronics,21,93,81,64
2317,Nina Davis,Information Technology,19,94,90,100
2318,Paula Davis,Electronics,22,69,82,95
2319,David Martinez,Information Technology,25,73,66,90
2320,Paula Smith,Civil,19,62,75,79
2321,Frank Martinez,Data Science,22,65,62,88
2322,Helen Williams,Information Technology,23,83,87,91
2323,Kevin Johnson,Information Technology,25,96,80,98
2324,Nina Martinez,Information Technology,23,80,86,94
2325,Julia Taylor,Civil,21,90,72,72
2326,Frank Anderson,Electronics,20,56,75,55
